parent_code,parent_title,child_code,child_title,govuk_link
EIM44000,Optional remuneration,EIM44142,Particular issues: Shares,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim44142
EIM44000,Optional remuneration,EIM44143,Particular issues: Pre-employment negotiations,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim44143
EIM45000,Employment income provided,EIM45000,#NAME?,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim45000
EIM45000,Employment income provided,EIM45001,Summary of structure of guidance,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim45001
EIM45000,Employment income provided,EIM45005,Requests for clearance,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim45005
EIM45000,Employment income provided,EIM45010,Glossary,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim45010
EIM45000,Employment income provided,EIM45025,The Section 554A gateway,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim45025
EIM45000,Employment income provided,EIM45030,All the relevant circumstances,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim45030
EIM45000,Employment income provided,EIM45035,Meaning of ‘relevant third person’,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim45035
EIM45000,Employment income provided,EIM45045,Group exception: examples,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim45045
EIM45000,Employment income provided,EIM45050,LLP exception: examples,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim45050
EIM45000,Employment income provided,EIM45055,How Sections 554B to 554D are related,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim45055
EIM45000,Employment income provided,EIM45060,Overview,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim45060
EIM45000,Employment income provided,EIM45065,Payment of sum of money,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim45065
EIM45000,Employment income provided,EIM45070,Employment income provided through third parties:,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim45070
EIM45000,Employment income provided,EIM45075,Grant of lease,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim45075
EIM45000,Employment income provided,EIM45080,Making asset available for relevant person to benefit,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim45080
EIM45000,Employment income provided,EIM45085,Events before 6 April and after 5 April 2011: examples,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim45085
EIM45000,Employment income provided,EIM45090,‘Relevant person’ in sections 554C and 554D,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim45090
EIM45000,Employment income provided,EIM45095,Section 554B: earmarking etc of sum of money or asset,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim45095
EIM45000,Employment income provided,EIM45100,Relevant third person not aware of all the facts,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim45100
EIM45000,Employment income provided,EIM45105,Shares from various sources,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim45105
EIM45000,Employment income provided,EIM45106,Using options to hedge share awards,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim45106
EIM45000,Employment income provided,EIM45110,Section 554B: meaning of ‘earmarked’ in Section 554B(1),https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim45110
EIM45000,Employment income provided,EIM45115,"Relevant step within Section 554B, later relevant step",https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim45115
EIM45000,Employment income provided,EIM45120,Examples: loans,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim45120
EIM45000,Employment income provided,EIM45125,Examples: EBTs,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim45125
EIM45000,Employment income provided,EIM45130,Examples: various,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim45130
EIM45000,Employment income provided,EIM45131,Examples: various (2),https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim45131
EIM45000,Employment income provided,EIM45135,Examples: dividends,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim45135
EIM45000,Employment income provided,EIM45140,Overview,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim45140
EIM45000,Employment income provided,EIM45145,Conditions,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim45145
EIM45000,Employment income provided,EIM45150,Earmarking etc by employers etc,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim45150
EIM45000,Employment income provided,EIM45155,Provision of security by employers etc,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim45155
EIM45000,Employment income provided,EIM45160,Transition,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim45160
EIM45000,Employment income provided,EIM45165,Examples,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim45165
EIM45000,Employment income provided,EIM45200,Employment income provided through third parties:,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim45200
EIM45000,Employment income provided,EIM45300,Employment income provided through third parties:,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim45300
EIM45000,Employment income provided,EIM45600,Employment income provided through third parties:,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim45600
EIM45000,Employment income provided,EIM45700,Employment income provided through third parties: Part,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim45700
EIM45000,Employment income provided,EIM45800,Employment income provided through third parties:,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim45800
EIM45000,Employment income provided,EIM45900,Employment income provided through third parties:,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim45900
EIM45000,Employment income provided,EIM46000,Introduction,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim46000
EIM45000,Employment income provided,EIM46001,Double taxation provisions: Finance Act 2017: contents,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim46001
EIM45000,Employment income provided,EIM47000,Loans etc outstanding on 5 April 2019: loan charge:,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim47000
EIM50000,T ax treatment of particular,EIM50000,#NAME?,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim50000
EIM50000,T ax treatment of particular,EIM50010,Provision of benefits: generalBetaThis part of GOV.UK is being rebuilt – find out what beta means,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim50010
EIM50000,T ax treatment of particular,EIM50011,Board and lodging exemption for lower paid:,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim50011
EIM50000,T ax treatment of particular,EIM50012,Board and lodging exemption for lower paid: text of,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim50012
EIM50000,T ax treatment of particular,EIM50020,Dog Allowances,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim50020
EIM50000,T ax treatment of particular,EIM50045,Subscriptions to BALPA,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim50045
EIM50000,T ax treatment of particular,EIM50050,Industry wide FRE for 2006/07 onwards: introduction,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim50050
EIM50000,T ax treatment of particular,EIM50051,Industry wide FRE for 2006 to 2007 onwards: summary,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim50051
EIM50000,T ax treatment of particular,EIM50052,Industry wide FRE for 2006/07 onwards: details,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim50052
EIM50000,T ax treatment of particular,EIM50053,Industry wide FRE for 2006/07 onwards: provision of,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim50053
EIM50000,T ax treatment of particular,EIM50054,Industry wide FRE for 2006/07 onwards: provision of,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim50054
EIM50000,T ax treatment of particular,EIM50055,Industry wide FRE for 2006/07 onwards: purchase of,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim50055
EIM50000,T ax treatment of particular,EIM50056,Industry wide FRE for 2006/07 onwards: personal,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim50056
EIM50000,T ax treatment of particular,EIM50057,Industry wide FRE for 2006 to 2007 onwards: 2005 to,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim50057
EIM50000,T ax treatment of particular,EIM50058,Industry wide FRE for 2006/07 onwards: 2005/06 and,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim50058
EIM50000,T ax treatment of particular,EIM50059,Industry-wide FRE for 2006 to 2007 onwards: employer,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim50059
EIM50000,T ax treatment of particular,EIM50060,Industry wide FRE for 2006/07 onwards: travelling,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim50060
EIM50000,T ax treatment of particular,EIM50065,Payment of training costs: Milsom & Hinsley v HMRC,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim50065
EIM50000,T ax treatment of particular,EIM50070,Airline cabin crew: Industry wide FRE from 2013/14,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim50070
EIM50000,T ax treatment of particular,EIM50075,Industry-wide FRE from the tax year 2013 to 2014,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim50075
EIM50000,T ax treatment of particular,EIM50100,Regular forces,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim50100
EIM50000,T ax treatment of particular,EIM50110,Reserve and auxiliary forces: taxable payments: exempt,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim50110
EIM50000,T ax treatment of particular,EIM50120,Reserve and auxiliary forces: expenses,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim50120
EIM50000,T ax treatment of particular,EIM50125,Flat rate expenses for laundering of uniforms,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim50125
EIM50000,T ax treatment of particular,EIM50200,Tax treatment of awards and bursaries,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim50200
EIM50000,T ax treatment of particular,EIM50300,Uniformed employees: shoe allowances,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim50300
EIM50000,T ax treatment of particular,EIM50310,Uniformed employees: expenses deductions,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim50310
EIM50000,T ax treatment of particular,EIM50500,Expenses payments and benefits received,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim50500
EIM50000,T ax treatment of particular,EIM50605,Travel and lodging allowances for 1998-99 and later,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim50605
EIM50000,T ax treatment of particular,EIM50610,"Travelling allowances: building industry in general01/10/2025, 21:03 EIM50000 - Tax treatment of particular occupations: contents A to Ce - HMRC internal manual - GOV.UK",https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim50610
EIM50000,T ax treatment of particular,EIM50615,Travelling allowances: special classes of building and,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim50615
EIM50000,T ax treatment of particular,EIM50620,Lodging allowances: general,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim50620
EIM50000,T ax treatment of particular,EIM50625,Tax-free payments,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim50625
EIM50000,T ax treatment of particular,EIM50630,Lodging allowance certificates,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim50630
EIM50000,T ax treatment of particular,EIM50670,Carers – exemption for board and lodging,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim50670
EIM50000,T ax treatment of particular,EIM50700,Car mechanics,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim50700
EIM50000,T ax treatment of particular,EIM50800,Tax treatment of remuneration,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim50800
EIM60000,T ax treatment of particular,EIM60000,#NAME?,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim60000
EIM60000,T ax treatment of particular,EIM60001,Overview,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim60001
EIM60000,T ax treatment of particular,EIM60005,Type of income,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim60005
EIM60000,T ax treatment of particular,EIM60007,Exemption of income: overview,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim60007
EIM60000,T ax treatment of particular,EIM60009,Exemption of income: properties that do not qualify,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim60009
EIM60000,T ax treatment of particular,EIM60011,Exemption of income: summary of exempt earnings,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim60011
EIM60000,T ax treatment of particular,EIM60013,Exemption of income: statutory amounts and statutory,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim60013
EIM60000,T ax treatment of particular,EIM60014,Exemption of income: Council Tax,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim60014
EIM60000,T ax treatment of particular,EIM60015,"Exemption of income: heating, lighting, cleaning,",https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim60015
EIM60000,T ax treatment of particular,EIM60020,Provided living accommodation,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim60020
EIM60000,T ax treatment of particular,EIM60025,Gifts and similar receipts,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim60025
EIM60000,T ax treatment of particular,EIM60027,Easter offerings,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim60027
EIM60000,T ax treatment of particular,EIM60029,Fees received,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim60029
EIM60000,T ax treatment of particular,EIM60040,Allowable expenses: overview,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim60040
EIM60000,T ax treatment of particular,EIM60042,Allowable expenses: duties of a minister,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim60042
EIM60000,T ax treatment of particular,EIM60044,Allowable expenses: property expenses,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim60044
EIM60000,T ax treatment of particular,EIM60046,Allowable expenses: particular items,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim60046
EIM60000,T ax treatment of particular,EIM60047,Allowable expenses: particular items: continued,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim60047
EIM60000,T ax treatment of particular,EIM60048,Allowable expenses: domestic expenses,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim60048
EIM60000,T ax treatment of particular,EIM60055,Clergymen,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim60055
EIM60000,T ax treatment of particular,EIM60066,Provisions of the benefits code not applicable to,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim60066
EIM60000,T ax treatment of particular,EIM60067,Provisions of the benefits code not applicable to,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim60067
EIM60000,T ax treatment of particular,EIM60068,Provisions of the benefits code not applicable to,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim60068
EIM60000,T ax treatment of particular,EIM60200,Tax treatment of collegiate bodies,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim60200
EIM60000,T ax treatment of particular,EIM60300,"Clothing expenses01/10/2025, 21:03 EIM60000 - Tax treatment of particular occupations: Cl to J - HMRC internal manual - GOV.UK",https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim60300
EIM60000,T ax treatment of particular,EIM60700,Scope of guidance,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim60700
EIM60000,T ax treatment of particular,EIM60710,Bodies treated as Public Departments,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim60710
EIM60000,T ax treatment of particular,EIM60720,Expenses deductions under Section 368 ITEPA 2003,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim60720
EIM60000,T ax treatment of particular,EIM60730,Expenses deductions under Section 336 ITEPA 2003,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim60730
EIM60000,T ax treatment of particular,EIM60740,Part-time public appointments: general: travel,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim60740
EIM60000,T ax treatment of particular,EIM61000,Hospital doctors: treatment of expenses: general,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim61000
EIM60000,T ax treatment of particular,EIM61005,Hospital doctors: treatment of expenses: use of,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim61005
EIM60000,T ax treatment of particular,EIM61010,Hospital doctors: treatment of expenses: mileage,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim61010
EIM60000,T ax treatment of particular,EIM61012,Hospital doctors: treatment of accommodation: pre-,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim61012
EIM60000,T ax treatment of particular,EIM61015,Hospital doctors: treatment of expenses: telephone,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim61015
EIM60000,T ax treatment of particular,EIM61017,Hospital doctors: junior doctors on rotational contracts:,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim61017
EIM60000,T ax treatment of particular,EIM61018,Hospital doctors: junior doctors on rotational contracts:,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim61018
EIM60000,T ax treatment of particular,EIM61020,Trainee general practitioners: car allowances,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim61020
EIM60000,T ax treatment of particular,EIM61025,NHS contributions and payments under retirement,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim61025
EIM60000,T ax treatment of particular,EIM61030,Tax treatment of payments from Local Medical,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim61030
EIM60000,T ax treatment of particular,EIM61200,Trainee Educational Psychologists – treatment of,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim61200
EIM60000,T ax treatment of particular,EIM61300,England and Wales,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim61300
EIM60000,T ax treatment of particular,EIM61301,Scotland and Northern Ireland,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim61301
EIM60000,T ax treatment of particular,EIM61302,Pay arrangements,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim61302
EIM60000,T ax treatment of particular,EIM61400,Holiday pay and travelling allowances,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim61400
EIM60000,T ax treatment of particular,EIM61500,Holiday pay and training schemes,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim61500
EIM60000,T ax treatment of particular,EIM62600,Travelling and subsistence allowances,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim62600
EIM60000,T ax treatment of particular,EIM62605,Guidelines issued by the Federation of Engineering,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim62605
EIM60000,T ax treatment of particular,EIM62610,Guidelines issued by the Federation of Engineering,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim62610
EIM60000,T ax treatment of particular,EIM62615,Guidelines issued by the Federation of Engineering,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim62615
EIM60000,T ax treatment of particular,EIM62620,Guidelines issued by the Federation of Engineering,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim62620
EIM60000,T ax treatment of particular,EIM62625,Guidelines issued by the Federation of Engineering,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim62625
EIM60000,T ax treatment of particular,EIM62800,Theatrical performers: fees paid to agents,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim62800
EIM60000,T ax treatment of particular,EIM62810,Theatrical performers: fees paid to agents: amount of the,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim62810
EIM60000,T ax treatment of particular,EIM62910,Deductions for expenses,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim62910
EIM60000,T ax treatment of particular,EIM62920,Deductions for expenses: use of home,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim62920
EIM60000,T ax treatment of particular,EIM63600,Arrangement of guidance,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim63600
EIM60000,T ax treatment of particular,EIM63610,Full-time members of fire brigades in Great Britain:,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim63610
EIM60000,T ax treatment of particular,EIM63620,Part-time fire officers (retained members): taxable,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim63620
EIM60000,T ax treatment of particular,EIM63630,Part-time fire officers (retained members): long service,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim63630
EIM60000,T ax treatment of particular,EIM63640,Full and part-time fire officers: non-taxable allowances,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim63640
EIM60000,T ax treatment of particular,EIM63641,Motor mileage allowances,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim63641
EIM60000,T ax treatment of particular,EIM63645,Motor mileage allowances paid for private journeys,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim63645
EIM60000,T ax treatment of particular,EIM63650,Expenses deductions: laundering uniforms,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim63650
EIM60000,T ax treatment of particular,EIM63660,Chargeable benefit: provided vehicles: emergency,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim63660
EIM60000,T ax treatment of particular,EIM64000,Expenses deductions,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim64000
EIM60000,T ax treatment of particular,EIM64100,General: arrangement of guidance,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim64100
EIM60000,T ax treatment of particular,EIM64105,Types of payment,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim64105
EIM60000,T ax treatment of particular,EIM64110,Signing-on fees,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim64110
EIM60000,T ax treatment of particular,EIM64115,Share of transfer fee,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim64115
EIM60000,T ax treatment of particular,EIM64120,Benefits and testimonials,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim64120
EIM60000,T ax treatment of particular,EIM64121,Tax treatment of benefits matches and testimonials given,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim64121
EIM60000,T ax treatment of particular,EIM64122,Tax treatment of benefits matches and testimonials given,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim64122
EIM60000,T ax treatment of particular,EIM64123,Tax treatment of benefits matches and testimonials given,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim64123
EIM60000,T ax treatment of particular,EIM64124,Meaning of ‘customary’,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim64124
EIM60000,T ax treatment of particular,EIM64125,Loyalty bonuses,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim64125
EIM60000,T ax treatment of particular,EIM64130,Payments for representative appearances,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim64130
EIM60000,T ax treatment of particular,EIM64140,Travelling expenses,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim64140
EIM60000,T ax treatment of particular,EIM64141,Travel in the performance of the duties,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim64141
EIM60000,T ax treatment of particular,EIM64142,The home ground,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim64142
EIM60000,T ax treatment of particular,EIM64143,Training facility,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim64143
EIM60000,T ax treatment of particular,EIM64144,Travel expenses: particular journeys,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim64144
EIM60000,T ax treatment of particular,EIM64145,Payments to non-contract and amateur players,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim64145
EIM60000,T ax treatment of particular,EIM64150,General: arrangement of guidance,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim64150
EIM60000,T ax treatment of particular,EIM64155,"Types of payment01/10/2025, 21:03 EIM60000 - Tax treatment of particular occupations: Cl to J - HMRC internal manual - GOV.UK",https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim64155
EIM60000,T ax treatment of particular,EIM64160,Signing-on fees after 1 January 1996: general:,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim64160
EIM60000,T ax treatment of particular,EIM64600,General - arrangement of guidance,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim64600
EIM60000,T ax treatment of particular,EIM64605,Statement of Practice SP4/97,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim64605
EIM60000,T ax treatment of particular,EIM64610,Trading Income cases,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim64610
EIM60000,T ax treatment of particular,EIM64615,Commission received by agents who are employees,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim64615
EIM60000,T ax treatment of particular,EIM64620,Commission and discounts available to the general,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim64620
EIM60000,T ax treatment of particular,EIM64625,Invested commission,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim64625
EIM60000,T ax treatment of particular,EIM64630,Discounted premiums or price,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim64630
EIM60000,T ax treatment of particular,EIM64635,Cashbacks received by employees,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim64635
EIM60000,T ax treatment of particular,EIM64640,Expenses: full-time agents,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim64640
EIM60000,T ax treatment of particular,EIM64645,Expenses,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim64645
EIM60000,T ax treatment of particular,EIM64650,Insurance agents,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim64650
EIM60000,T ax treatment of particular,EIM64700,Deductions for expenses: newspapers and periodicals,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim64700
EIM65799,T ax treatment of particular,EIM65799,#NAME?,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim65799
EIM65799,T ax treatment of particular,EIM65800,Incidental appointmentsBetaThis part of GOV.UK is being rebuilt – find out what beta means,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim65800
EIM65799,T ax treatment of particular,EIM65805,Provision of expenses payments and benefits: effect on,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim65805
EIM65799,T ax treatment of particular,EIM65810,Travelling and subsistence allowances,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim65810
EIM65799,T ax treatment of particular,EIM65815,Payments for using own car for work: general,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim65815
EIM65799,T ax treatment of particular,EIM65820,Payments for using own car for work: centrally,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim65820
EIM65799,T ax treatment of particular,EIM65860,Car leasing schemes,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim65860
EIM65799,T ax treatment of particular,EIM65865,Other benefits and allowances,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim65865
EIM65799,T ax treatment of particular,EIM65870,Terminal gratuities for non-pensionable service,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim65870
EIM65799,T ax treatment of particular,EIM65875,Redundancy payments,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim65875
EIM65799,T ax treatment of particular,EIM65900,Arrangement of guidance: ODPM guidance,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim65900
EIM65799,T ax treatment of particular,EIM65920,Allowances councillors may receive,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim65920
EIM65799,T ax treatment of particular,EIM65930,Expenses deductions: general: provisional coding,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim65930
EIM65799,T ax treatment of particular,EIM65940,Expenses deductions: home as a workplace,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim65940
EIM65799,T ax treatment of particular,EIM65941,Tax treatment of Local Government Councillors and civic,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim65941
EIM65799,T ax treatment of particular,EIM65942,Tax treatment of Local Government Councillors and civic,https://www.gov.uk/hmrc-internal-manuals/employment-income-manual/eim65942
